Body,Exam,Level,State,Year,Round,Institute,Branch,Category,Quota,Gender,OpeningRank,ClosingRank
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"023-Govt. Polytechnic College, Neemrana, Alwar",Computer Sc. & Engg.(GAS),General,,Male,,877
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"180-Govt. Polytechnic College, Tonk",Computer Sc. & Engg.(GAS),OBC,,Male,,4371
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"180-Govt. Polytechnic College, Tonk",Mechanical(GAS),General,,Male,,4510
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001122--BBiirrllaa TTeecchhnniiccaall TTrraaiinniinngg IInnssttiittuuttee,, NNeeaarr CCeeeerrii
GGaattee,, PPiillaannii,, JJhhuunnjjhhuunnuu",MMeecchhaanniiccaall,GGeenneerraall,,MMaallee,,44558899
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Civil(GAS),OBC,,Male,,2214
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Electronics(GAS),OBC,,Male,,1895
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Civil(GAS),OBC,,Male,,5322
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Electronics(GAS),General,,Male,,1723
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"004-Govt. Polytechnic College, Barmer",Electrical(GAS),OBC,,Male,,911
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000088--GGoovvtt..RRaammcchhaannddrraa KKhhiittaann PPoollyytteecchhnniicc CCoolllleeggee,,
JJaaiippuurr",CCoommppuutteerr SScc.. && EEnngggg..((GGAASS)),OOBBCC,,MMaallee,,339944
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Civil(GAS),ST,,Male,,1335
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Civil(GAS),General,,Male,,1481
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Electrical(GAS),General,,Male,,722
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Printing Technology(GAS),SC,,Male,,1812
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Electrical(GAS),General,,Female,,771
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"236-Govt. Polytechnic College, Udaipur",Mechanical(GAS),General,,Male,,5561
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Mechanical(GAS),ST,,Male,,5160
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Civil(GAS),SC,,Male,,1015
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"182-Govt. Polytechnic College, Karauli",Electrical(GAS),SC,,Male,,1579
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Electrical(GAS),General,,Male,,512
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Computer Sc. & Engg.(GAS),OBC,,Male,,2212
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",ARCHITECTURE (C)(GAS),General,,Male,,3266
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"015-Ch. Maloo Ram Bhambhu Govt. Poly. College,
Sriganganagar",Electrical(GAS),General,,Female,,3836
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"184-Govt. Polytechnic College, Jhunjhunu",Civil(GAS),OBC,,Male,,2848
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Civil(GAS),OBC,,Male,,789
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"011-Govt. Polytechnic College, Pali",Electronics(GAS),OBC,,Male,,4167
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Mechanical(GAS),General,,Male,,5096
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Computer Sc. & Engg.(GAS),OBC,,Female,,640
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Information Technology,General,,Male,,4974
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"118-Dr. Radha Krishanan Polytechnic College,
Kalwara, Near Mahindra World City (SEZ) Ajmer
Road, Jaipur",Computer Sc. & Engg.,General,,Male,,5519
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Computer Sc. & Engg.(GAS),OBC,,Male,,4370
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009977--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, DDhhoollppuurr",EElleeccttrriiccaall((GGAASS)),GGeenneerraall,,MMaallee,,774499
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"182-Govt. Polytechnic College, Karauli",Electrical(GAS),OBC,,Male,,999
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Civil(GAS),General,,Male,,2293
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Mechanical(GAS),SC,,Male,,1117
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"181-Govt. Polytechnic College, Bundi",Electrical(GAS),General,,Male,,2319
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"025-Govt. Polytechnic College, Sikar",Electrical(GAS),OBC,,Male,,2172
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"098-Govt. Polytechnic College, Jaisalmer",Electrical(GAS),OBC,,Male,,4265
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Chemical(GAS),OBC,,Male,,1510
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Electronics(GAS),General,,Male,,379
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"004-Govt. Polytechnic College, Barmer",Chemical(GAS),General,,Male,,391
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"097-Govt. Polytechnic College, Dholpur",Mechanical(GAS),General,,Male,,4480
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009955--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, BBaarraann",CCiivviill((GGAASS)),OOBBCC,,MMaallee,,55449900
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000088--GGoovvtt..RRaammcchhaannddrraa KKhhiittaann PPoollyytteecchhnniicc CCoolllleeggee,,
JJaaiippuurr",AARRCCHHIITTEECCTTUURREE ((CC))((GGAASS)),GGeenneerraall,,FFeemmaallee,,22331144
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"005-Sh. Gokul Verma Govt. Polytechnic College,
Bharatpur",Electrical(GAS),OBC,,Male,,951
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Mechanical (RAC)(GAS),ST,,Male,,3789
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Computer Sc. & Engg.(GAS),OBC,,Male,,3643
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Electronics(GAS),General,,Male,,2200
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Computer Sc. & Engg.(GAS),OBC,,Male,,230
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"005-Sh. Gokul Verma Govt. Polytechnic College,
Bharatpur",Electrical(GAS),General,,Male,,748
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Civil(GAS),General,,Male,,833
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"182-Govt. Polytechnic College, Karauli",Civil(GAS),General,,Male,,2712
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Printing Technology(GAS),SC,,Female,,3139
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Electronics(GAS),OBC,,Female,,1500
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"097-Govt. Polytechnic College, Dholpur",Computer Sc. & Engg.(GAS),OBC,,Male,,2428
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electronics (Fibre Optics)(GAS),OBC,,Male,,414
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002233--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, NNeeeemmrraannaa,, AAllwwaarr",MMeecchhaattrroonniiccss((GGAASS)),OOBBCC,,MMaallee,,33222299
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Electronics(GAS),OBC,,Male,,4884
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Electronics(GAS),OBC,,Male,,864
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Electrical(GAS),General,,Male,,4831
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electronics (Fibre Optics)(GAS),General,,Male,,4268
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Civil(GAS),OBC,,Male,,5022
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Mining Engineering(GAS),OBC,,Male,,5438
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electrical(GAS),General,,Male,,1522
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Mechanical(GAS),OBC,,Male,,2126
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Mechanical(GAS),SC,,Male,,2733
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Mechanical(GAS),ST,,Male,,2878
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"096-Govt. Polytechnic College, Dungarpur",Mechanical(GAS),ST,,Male,,4563
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"236-Govt. Polytechnic College, Udaipur",Mechanical(GAS),General,,Male,,5576
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009955--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, BBaarraann",CCiivviill((GGAASS)),OOBBCC,,MMaallee,,11550088
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electronics(GAS),OBC,,Male,,4218
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Electronics(GAS),General,,Male,,4924
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Mechanical(GAS),SC,,Male,,3706
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"184-Govt. Polytechnic College, Jhunjhunu",Mechanical(GAS),MBC,,Male,,4005
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"005-Sh. Gokul Verma Govt. Polytechnic College,
Bharatpur",Civil(GAS),SC,,Male,,3099
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Electrical(GAS),OBC,,Male,,388
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"012-Birla Technical Training Institute, Near Ceeri
Gate, Pilani, Jhunjhunu",Electrical,General,,Male,,3290
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"118855--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, BBhhiillwwaarraa",MMeecchhaanniiccaall((GGAASS)),OOBBCC,,MMaallee,,55221100
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000066--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, BBiikkaanneerr",EElleeccttrriiccaall((GGAASS)),GGeenneerraall,,MMaallee,,330011
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"180-Govt. Polytechnic College, Tonk",Mechanical(GAS),General,,Male,,2569
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"242-Govt. Polytechnic College,NAWA (Camp: GPC RC
Khaitan Jaipur)",Computer Sc. & Engg.(GAS),OBC,,Male,,2154
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Mechanical(GAS),General,,Male,,3429
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(GAS),OBC,,Male,,217
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Computer Sc. & Engg.(GAS),General,,Male,,515
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"022-Govt. Polytechnic College, Jhalawar",Mechanical (Automobile)(GAS),OBC,,Male,,4307
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Mechanical(GAS),ST,,Male,,617
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"025-Govt. Polytechnic College, Sikar",Electrical(GAS),OBC,,Male,,2704
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Mining Engineering(GAS),OBC,,Male,,3820
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Civil(GAS),OBC,,Male,,884
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Electronics(GAS),General,,Male,,1519
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"015-Ch. Maloo Ram Bhambhu Govt. Poly. College,
Sriganganagar",Mechanical(GAS),General,,Male,,4325
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Electrical(GAS),OBC,,Male,,1177
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"241-Govt. Polytechnic College, Mandore (Camp:
GPC, Jodhpur)","Cyber forensics & information
security(GAS)",OBC,,Male,,4374
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"236-Govt. Polytechnic College, Udaipur",Mechanical(GAS),General,,Male,,5109
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Electronics(GAS),SC,,Male,,1161
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000055--SShh.. GGookkuull VVeerrmmaa GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,,
BBhhaarraattppuurr",CCiivviill((GGAASS)),OOBBCC,,MMaallee,,880066
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Computer Sc. & Engg.(GAS),OBC,,Female,,247
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Electronics(GAS),General,,Male,,2959
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Electronics(GAS),General,,Male,,4896
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"241-Govt. Polytechnic College, Mandore (Camp:
GPC, Jodhpur)",Civil And Environmental(GAS),OBC,,Male,,2264
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Electronics(GAS),General,,Male,,2498
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Computer Sc. & Engg.(GAS),OBC,,Male,,423
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"241-Govt. Polytechnic College, Mandore (Camp:
GPC, Jodhpur)",Automation And Robotics(GAS),OBC,,Male,,4959
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"236-Govt. Polytechnic College, Udaipur",Electrical(GAS),General,,Male,,5400
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"098-Govt. Polytechnic College, Jaisalmer",Electrical(GAS),OBC,,Male,,179
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"098-Govt. Polytechnic College, Jaisalmer",Electrical(GAS),General,,Male,,1045
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"118844--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, JJhhuunnjjhhuunnuu",EElleeccttrriiccaall((GGAASS)),OOBBCC,,MMaallee,,33117788
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"242-Govt. Polytechnic College,NAWA (Camp: GPC RC
Khaitan Jaipur)",Civil And Environmental(GAS),OBC,,Male,,5027
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"005-Sh. Gokul Verma Govt. Polytechnic College,
Bharatpur",Civil(GAS),General,,Male,,4210
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"005-Sh. Gokul Verma Govt. Polytechnic College,
Bharatpur",Electrical(GAS),General,,Male,,3
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"242-Govt. Polytechnic College,NAWA (Camp: GPC RC
Khaitan Jaipur)",Computer Sc. & Engg.(GAS),OBC,,Male,,3310
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"118855--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, BBhhiillwwaarraa",EElleeccttrroonniiccss((GGAASS)),GGeenneerraall,,MMaallee,,22555588
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Electronics (Robotics)(GAS),General,,Female,,1639
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Civil(GAS),General,,Male,,2571
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Electrical(GAS),General,,Male,,3396
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Electrical(GAS),General,,Male,,1297
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Electronics (Robotics)(GAS),General,,Male,,4585
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Electrical(GAS),SC,,Female,,2413
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"094-Govt. Polytechnic College, Pratapgarh",Computer Sc. & Engg.(GAS),General,,Male,,3432
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"184-Govt. Polytechnic College, Jhunjhunu",Civil(GAS),OBC,,Male,,3752
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"024-Govt. Polytechnic College, Rajsamand",Electrical(GAS),General,,Male,,2227
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Mechanical(GAS),SC,,Male,,3297
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Electrical(GAS),SC,,Male,,127
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"244-Government Polytechnic College,Uchchain
(Camp Bhratapur)",Mechatronics(GAS),OBC,,Male,,3656
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Electronics(GAS),OBC,,Male,,5274
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"021-Govt. Polytechnic College, Churu",Electronics(GAS),OBC,,Male,,3959
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"242-Govt. Polytechnic College,NAWA (Camp: GPC RC
Khaitan Jaipur)",Computer Sc. & Engg.(GAS),SC,,Male,,3350
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"050-Govt. Polytechnic College, Jalore",Electronics(GAS),General,,Male,,4337
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Electrical(GAS),General,,Male,,1665
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Mechanical(GAS),OBC,,Male,,3294
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Civil(GAS),OBC,,Male,,216
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Electronics (Robotics)(GAS),OBC,,Male,,4227
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"244-Government Polytechnic College,Uchchain
(Camp Bhratapur)",Renewable Energy(GAS),General,,Male,,1463
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Electronics(GAS),General,,Male,,4138
